{\rtf1\ansi\ansicpg1252\cocoartf2709
\cocoatextscaling0\cocoaplatform0{\fonttbl\f0\fmodern\fcharset0 Courier;}
{\colortbl;\red255\green255\blue255;\red0\green0\blue0;}
{\*\expandedcolortbl;;\cssrgb\c0\c0\c0;}
\margl1440\margr1440\vieww11520\viewh8400\viewkind0
\deftab720
\pard\pardeftab720\partightenfactor0

\f0\fs26 \cf0 \expnd0\expndtw0\kerning0
\outl0\strokewidth0 \strokec2 Zipcode,Income per capita,Median household income,Poverty, Median age,Median home value,Median monthly owner cost,Total Population,White Population,Black Population,American Indian Population,Asian Population,Hispanic Population,Population identifying as 2+ races,Percent of transit public transport\
95519,29806.0,56422.0,3016.0,35.9,320100.0,1922.0,18831.0,15522.0,54.0,771.0,639.0,1946.0,1326.0,22.0\
95531,23485.0,48635.0,3640.0,38.8,228700.0,1406.0,24052.0,17457.0,724.0,1441.0,785.0,5131.0,1855.0,31.0\
95536,37777.0,61081.0,298.0,45.9,450900.0,2004.0,3081.0,2573.0,0.0,31.0,26.0,435.0,334.0,0.0\
95537,17883.0,-666666666.0,238.0,27.5,-666666666.0,-666666666.0,577.0,528.0,49.0,0.0,0.0,0.0,0.0,0.0\
95559,,2499.0,53.0,53.9,-666666666.0,-666666666.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0\
95564,29750.0,41875.0,49.0,50.0,325000.0,1167.0,465.0,349.0,0.0,4.0,1.0,37.0,86.0,24.0\
95607,61282.0,76726.0,0.0,68.1,745400.0,3750.0,303.0,288.0,0.0,0.0,0.0,8.0,15.0,0.0\
95608,41253.0,67766.0,7373.0,42.6,421100.0,2038.0,62330.0,47717.0,3270.0,265.0,4530.0,8936.0,5015.0,191.0\
95619,28046.0,57052.0,951.0,40.7,281200.0,1656.0,6504.0,5871.0,40.0,38.0,219.0,1473.0,220.0,35.0\
95624,37173.0,100453.0,5407.0,37.6,434100.0,2199.0,67017.0,32567.0,5836.0,519.0,16404.0,11766.0,6625.0,466.0\
95004,45953.0,114063.0,72.0,35.6,783900.0,3110.0,4295.0,3281.0,31.0,0.0,188.0,2035.0,271.0,42.0\
95032,85168.0,153214.0,888.0,45.7,1638400.0,4001.0,25865.0,19178.0,282.0,19.0,4456.0,1971.0,1668.0,121.0\
95060,48437.0,87159.0,9759.0,35.3,927600.0,3132.0,48910.0,37502.0,840.0,371.0,3477.0,9388.0,3581.0,1233.0\
15243,51361.0,93449.0,386.0,50.6,211600.0,1602.0,12991.0,11395.0,91.0,36.0,958.0,375.0,483.0,422.0\
15301,33819.0,61031.0,4914.0,45.5,164900.0,1329.0,49238.0,44468.0,2450.0,18.0,714.0,942.0,1428.0,185.0\
15312,35206.0,65625.0,396.0,41.0,167300.0,1203.0,4009.0,3893.0,9.0,0.0,13.0,27.0,84.0,21.0\
15327,30972.0,62222.0,254.0,46.5,111500.0,1176.0,1521.0,1480.0,0.0,0.0,6.0,3.0,33.0,0.0\
15344,32296.0,61898.0,103.0,43.8,121600.0,1026.0,1628.0,1567.0,57.0,0.0,2.0,0.0,2.0,0.0\
94061,59110.0,119370.0,2070.0,37.3,1520700.0,4001.0,38158.0,22895.0,371.0,152.0,4581.0,14156.0,2530.0,948.0\
74358,15869.0,39375.0,41.0,36.8,45500.0,742.0,219.0,114.0,1.0,61.0,0.0,21.0,32.0,0.0\
74128,19617.0,44991.0,2871.0,31.9,86300.0,970.0,13327.0,8517.0,1503.0,607.0,343.0,5126.0,1488.0,49.0\
74342,16500.0,30833.0,737.0,43.9,66100.0,742.0,2793.0,1532.0,0.0,962.0,123.0,22.0,162.0,0.0\
74343,21500.0,37308.0,531.0,41.7,93300.0,1012.0,3084.0,2162.0,4.0,693.0,0.0,108.0,216.0,0.0\
74363,21267.0,44097.0,501.0,40.5,86500.0,886.0,2832.0,1856.0,4.0,712.0,25.0,89.0,222.0,0.0\
74370,21348.0,39390.0,685.0,43.4,104400.0,946.0,3857.0,2552.0,7.0,996.0,29.0,104.0,237.0,6.0\
74401,23037.0,33444.0,3895.0,41.6,91600.0,997.0,15761.0,7426.0,4122.0,2373.0,99.0,752.0,1447.0,36.0\
74429,27562.0,62026.0,1327.0,36.3,161300.0,1219.0,15388.0,12217.0,473.0,1212.0,100.0,646.0,1078.0,31.0\
74441,20807.0,40924.0,1357.0,40.1,108700.0,962.0,5754.0,3018.0,29.0,2146.0,27.0,309.0,453.0,1.0\
74467,26718.0,48062.0,2518.0,42.6,119300.0,1136.0,15162.0,10481.0,743.0,2016.0,49.0,424.0,1754.0,22.0\
41655,18092.0,-666666666.0,213.0,44.7,64800.0,-666666666.0,1266.0,1266.0,0.0,0.0,0.0,0.0,0.0,0.0\
41669,13637.0,27500.0,238.0,35.2,47900.0,803.0,905.0,884.0,21.0,0.0,0.0,0.0,0.0,0.0\
41777,18426.0,41389.0,186.0,33.1,89400.0,1108.0,1057.0,1044.0,0.0,0.0,0.0,0.0,13.0,0.0\
41821,9939.0,-666666666.0,129.0,38.4,22900.0,-666666666.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0\
41824,22009.0,-666666666.0,433.0,44.9,35200.0,-666666666.0,1365.0,1330.0,0.0,0.0,0.0,35.0,35.0,0.0\
41839,18068.0,44500.0,226.0,47.1,55600.0,941.0,1272.0,1259.0,0.0,0.0,0.0,48.0,13.0,0.0\
41003,21995.0,51250.0,294.0,43.0,136100.0,1138.0,2144.0,2140.0,0.0,2.0,0.0,44.0,0.0,0.0\
41004,25521.0,55272.0,866.0,40.5,99400.0,957.0,3901.0,3645.0,63.0,20.0,81.0,17.0,92.0,0.0\
41014,24597.0,45015.0,1636.0,34.4,101500.0,1021.0,6679.0,5434.0,540.0,22.0,38.0,411.0,459.0,97.0\
41015,30418.0,56126.0,2571.0,40.7,135900.0,1213.0,19701.0,18655.0,227.0,8.0,26.0,408.0,751.0,177.0\
41031,25612.0,50720.0,2910.0,42.8,146500.0,1160.0,16527.0,15650.0,424.0,0.0,0.0,427.0,372.0,0.0\
41033,32462.0,98333.0,78.0,39.6,176200.0,1515.0,1869.0,1609.0,0.0,0.0,23.0,0.0,237.0,0.0\
41142,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0\
41274,23727.0,53684.0,101.0,34.1,-666666666.0,594.0,378.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0\
41522,20189.0,32560.0,1409.0,46.6,73500.0,927.0,5014.0,4900.0,81.0,0.0,0.0,4.0,33.0,0.0\
41622,24735.0,43235.0,0.0,66.8,-666666666.0,-666666666.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0\
41017,44416.0,84360.0,1970.0,39.3,205200.0,1398.0,40557.0,38357.0,834.0,14.0,571.0,834.0,492.0,253.0\
41548,14372.0,22240.0,546.0,35.3,58500.0,1019.0,1225.0,1162.0,0.0,0.0,0.0,50.0,63.0,0.0\
63536,19839.0,52969.0,99.0,28.5,150200.0,810.0,1017.0,1014.0,0.0,0.0,0.0,0.0,3.0,0.0\
63538,21396.0,42000.0,43.0,44.1,-666666666.0,997.0,298.0,288.0,10.0,0.0,0.0,0.0,0.0,0.0\
63539,18318.0,-666666666.0,46.0,50.4,-666666666.0,1036.0,233.0,233.0,0.0,0.0,0.0,3.0,0.0,0.0\
63005,84016.0,161364.0,533.0,45.4,563200.0,2961.0,18854.0,15075.0,235.0,7.0,2420.0,655.0,943.0,16.0\
63010,30279.0,65883.0,2756.0,39.5,166800.0,1354.0,35270.0,33135.0,347.0,33.0,271.0,818.0,1447.0,0.0\
63011,50178.0,105586.0,1422.0,45.2,292500.0,1880.0,37298.0,32432.0,633.0,9.0,2120.0,1540.0,1908.0,17.0\
63012,33438.0,81702.0,536.0,34.1,168300.0,1329.0,10909.0,10442.0,0.0,22.0,35.0,246.0,400.0,0.0\
63013,38350.0,90064.0,67.0,57.0,222200.0,1321.0,1113.0,1059.0,0.0,0.0,0.0,0.0,54.0,0.0\
63061,29262.0,137778.0,0.0,25.0,147200.0,-666666666.0,179.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0\
63084,28132.0,59418.0,1583.0,35.7,180300.0,1311.0,20017.0,19229.0,296.0,4.0,200.0,335.0,288.0,34.0\
63115,17880.0,27453.0,4939.0,42.4,54500.0,949.0,16504.0,99.0,16227.0,16.0,0.0,100.0,112.0,1256.0\
63128,42889.0,76415.0,1313.0,49.2,242800.0,1686.0,30480.0,28767.0,454.0,45.0,558.0,296.0,604.0,50.0\
63136,18542.0,32512.0,12004.0,34.8,65500.0,1004.0,45198.0,2926.0,40633.0,191.0,111.0,175.0,1285.0,1630.0\
63141,79304.0,107173.0,835.0,47.8,460800.0,2660.0,19824.0,15689.0,1150.0,25.0,2195.0,676.0,604.0,28.0\
63334,20282.0,42744.0,1413.0,36.1,97100.0,1023.0,9099.0,7856.0,997.0,32.0,64.0,162.0,135.0,0.0\
63352,23583.0,42986.0,175.0,55.5,81600.0,694.0,1204.0,1161.0,31.0,0.0,0.0,35.0,9.0,0.0\
63353,23420.0,46084.0,626.0,39.5,86700.0,1011.0,4632.0,4104.0,160.0,0.0,20.0,247.0,188.0,0.0\
26590,54089.0,83964.0,0.0,57.7,-666666666.0,788.0,648.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0\
26656,18215.0,-666666666.0,79.0,47.2,66100.0,-666666666.0,197.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0\
26711,27640.0,58828.0,323.0,45.3,181700.0,1094.0,3063.0,3016.0,0.0,0.0,0.0,37.0,47.0,6.0\
26767,24453.0,40179.0,135.0,36.1,-666666666.0,926.0,574.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0\
26810,56598.0,-666666666.0,76.0,45.8,173300.0,-666666666.0,398.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0\
26040,21496.0,36170.0,483.0,34.0,76600.0,868.0,1982.0,1760.0,11.0,0.0,8.0,79.0,178.0,0.0\
26041,23671.0,42317.0,3013.0,45.7,100800.0,865.0,15585.0,15325.0,140.0,0.0,21.0,154.0,87.0,0.0\
26060,29373.0,62639.0,160.0,41.3,151600.0,890.0,1743.0,1707.0,0.0,0.0,33.0,3.0,3.0,0.0\
26070,25011.0,48138.0,1151.0,50.0,104200.0,943.0,8028.0,7944.0,0.0,0.0,26.0,47.0,58.0,0.0\
26074,14810.0,34423.0,196.0,20.9,114200.0,850.0,1205.0,1112.0,32.0,5.0,9.0,25.0,47.0,9.0\
26422,28072.0,58688.0,86.0,39.9,77400.0,-666666666.0,481.0,481.0,0.0,0.0,0.0,33.0,0.0,0.0\
26431,27320.0,48469.0,846.0,43.3,119300.0,952.0,5835.0,5587.0,27.0,2.0,13.0,113.0,130.0,7.0\
26436,17681.0,43295.0,52.0,74.3,83500.0,-666666666.0,211.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0\
26501,33750.0,55906.0,3678.0,38.5,174900.0,1189.0,21870.0,19583.0,996.0,18.0,157.0,575.0,855.0,171.0\
26505,26755.0,41594.0,11526.0,25.4,228100.0,1288.0,39487.0,32648.0,1872.0,57.0,2741.0,978.0,1545.0,985.0\
26534,15082.0,28547.0,1319.0,22.4,83200.0,949.0,2876.0,2764.0,20.0,0.0,0.0,66.0,14.0,34.0\
26547,26945.0,54536.0,436.0,34.4,161500.0,1195.0,3058.0,3015.0,0.0,0.0,0.0,9.0,43.0,28.0\
97456,35151.0,49855.0,698.0,43.5,268200.0,1413.0,3056.0,2438.0,0.0,3.0,31.0,695.0,188.0,0.0\
97632,23749.0,57198.0,407.0,32.9,131000.0,1325.0,1731.0,1320.0,22.0,0.0,0.0,1025.0,310.0,0.0\
97865,35385.0,56080.0,113.0,59.1,215000.0,1754.0,1511.0,1493.0,0.0,9.0,0.0,22.0,8.0,0.0\
97873,30956.0,48500.0,14.0,59.0,76800.0,718.0,274.0,268.0,0.0,4.0,0.0,0.0,2.0,0.0\
97876,29322.0,86635.0,39.0,43.3,356100.0,1514.0,1034.0,879.0,0.0,3.0,13.0,154.0,137.0,0.0\
29388,29786.0,63505.0,1691.0,42.9,176000.0,1276.0,16000.0,13295.0,1696.0,0.0,136.0,472.0,599.0,7.0\
29401,74059.0,83701.0,1382.0,32.3,1074400.0,3948.0,9360.0,8486.0,677.0,0.0,65.0,233.0,132.0,0.0\
29405,24273.0,41739.0,5856.0,35.6,148400.0,1317.0,29620.0,10050.0,18177.0,20.0,113.0,1349.0,712.0,714.0\
29412,46264.0,81358.0,2871.0,41.0,345100.0,1860.0,41049.0,33017.0,5952.0,54.0,879.0,1107.0,928.0,53.0\
29423,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0\
29426,19681.0,40306.0,297.0,46.2,239900.0,1359.0,1635.0,578.0,1021.0,0.0,0.0,24.0,36.0,0.0\
29003,22426.0,45625.0,1336.0,50.3,79200.0,1134.0,6224.0,2584.0,3380.0,55.0,40.0,158.0,76.0,73.0\
29030,30860.0,56848.0,168.0,39.0,150800.0,1170.0,1772.0,1031.0,728.0,13.0,0.0,9.0,0.0,0.0\
29051,6495.0,45156.0,44.0,35.2,112500.0,1167.0,1720.0,511.0,1203.0,0.0,0.0,12.0,6.0,0.0\
29054,37806.0,75294.0,850.0,45.1,172400.0,1350.0,9179.0,8522.0,213.0,13.0,35.0,445.0,155.0,2.0\
29063,36069.0,82062.0,3024.0,37.4,176900.0,1318.0,42194.0,29588.0,10269.0,198.0,918.0,772.0,1146.0,20.0\
29018,22657.0,32981.0,645.0,46.8,99200.0,1083.0,3288.0,1210.0,1953.0,0.0,57.0,0.0,68.0,0.0\
29033,29345.0,53292.0,2304.0,39.5,124300.0,958.0,12430.0,8398.0,3065.0,21.0,516.0,299.0,348.0,11.0\
29052,23755.0,50728.0,374.0,49.6,61800.0,1382.0,1634.0,59.0,1562.0,0.0,0.0,0.0,13.0,47.0\
29069,22449.0,30542.0,1172.0,44.6,85000.0,982.0,4681.0,2960.0,1693.0,0.0,0.0,1.0,28.0,0.0\
29079,,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0\
29108,24251.0,41523.0,4176.0,38.7,106500.0,1053.0,21235.0,10882.0,8729.0,40.0,23.0,2542.0,505.0,1.0\
29112,25508.0,36591.0,787.0,53.5,66400.0,1042.0,3907.0,2204.0,1600.0,90.0,0.0,47.0,13.0,0.0\
29127,29877.0,56181.0,1530.0,47.8,180600.0,1338.0,8386.0,6525.0,1733.0,58.0,0.0,149.0,24.0,0.0\
29130,34731.0,56646.0,810.0,53.6,196700.0,1679.0,7064.0,3737.0,3163.0,65.0,1.0,91.0,98.0,0.0\
29138,20699.0,37009.0,2396.0,39.3,75600.0,1034.0,11040.0,6245.0,3030.0,0.0,3.0,2972.0,588.0,0.0\
29150,24539.0,40880.0,7570.0,39.1,107900.0,1166.0,38203.0,16813.0,19451.0,103.0,654.0,1370.0,441.0,28.0\
29204,26569.0,42677.0,2975.0,36.6,134900.0,1162.0,17755.0,6905.0,10016.0,17.0,336.0,289.0,305.0,356.0\
29006,23344.0,48556.0,1506.0,43.2,122000.0,1169.0,9887.0,7123.0,2233.0,58.0,0.0,488.0,193.0,12.0\
29010,18394.0,29334.0,2733.0,42.3,77600.0,987.0,12017.0,4146.0,7490.0,1.0,37.0,349.0,163.0,0.0\
29031,23917.0,50208.0,184.0,36.8,81300.0,886.0,1574.0,177.0,1362.0,0.0,0.0,7.0,35.0,0.0\
29048,21418.0,38424.0,1730.0,51.8,115100.0,1036.0,5406.0,1862.0,3346.0,34.0,23.0,40.0,30.0,0.0\
29062,36817.0,71542.0,36.0,46.6,-666666666.0,-666666666.0,127.0,74.0,53.0,0.0,0.0,0.0,0.0,0.0\
29065,22081.0,46750.0,79.0,53.8,110600.0,938.0,309.0,93.0,216.0,0.0,0.0,0.0,0.0,0.0\
29067,19357.0,39932.0,1386.0,38.7,87200.0,891.0,11223.0,8304.0,2321.0,4.0,116.0,60.0,473.0,0.0\
29073,27798.0,63602.0,5065.0,37.8,146200.0,1130.0,47694.0,37388.0,6591.0,72.0,669.0,2282.0,2178.0,18.0\
29107,19857.0,46250.0,461.0,33.9,56300.0,1077.0,3048.0,1879.0,1034.0,29.0,0.0,0.0,106.0,0.0\
29536,19294.0,38082.0,4799.0,36.3,86300.0,843.0,16838.0,6802.0,9173.0,328.0,0.0,735.0,304.0,0.0\
29544,23323.0,43149.0,1165.0,40.7,164700.0,1329.0,5571.0,4945.0,514.0,17.0,0.0,80.0,75.0,3.0\
29565,18773.0,37321.0,2194.0,37.4,68500.0,1150.0,7887.0,3285.0,4541.0,19.0,18.0,58.0,24.0,0.0\
29575,33261.0,57561.0,1913.0,53.4,214600.0,1407.0,19673.0,17316.0,928.0,387.0,193.0,230.0,589.0,0.0\
29585,48216.0,72827.0,1799.0,60.8,342100.0,1520.0,15935.0,14014.0,1061.0,0.0,117.0,701.0,76.0,25.0\
29630,22296.0,40065.0,4241.0,28.1,148900.0,1081.0,16212.0,13174.0,1167.0,38.0,628.0,719.0,1087.0,75.0\
29638,23901.0,51128.0,533.0,42.9,109500.0,1015.0,3546.0,2896.0,551.0,0.0,50.0,51.0,28.0,22.0\
29646,20513.0,34075.0,7083.0,37.8,116300.0,943.0,28739.0,15569.0,12341.0,31.0,32.0,3090.0,638.0,84.0\
29651,33115.0,64051.0,4439.0,40.9,188700.0,1241.0,51262.0,41873.0,5047.0,200.0,690.0,4422.0,2188.0,43.0\
29654,26197.0,53048.0,682.0,42.4,96200.0,998.0,9829.0,8981.0,651.0,10.0,9.0,289.0,111.0,0.0\
29662,30578.0,66055.0,1314.0,38.9,166200.0,1154.0,16600.0,11004.0,4039.0,0.0,210.0,1443.0,634.0,25.0\
29669,24522.0,50676.0,1726.0,44.4,137800.0,1083.0,12624.0,11330.0,492.0,24.0,0.0,1159.0,425.0,0.0\
29828,18334.0,36346.0,167.0,48.7,64300.0,788.0,604.0,495.0,109.0,0.0,0.0,23.0,0.0,0.0\
29801,25628.0,43023.0,5228.0,39.8,124400.0,986.0,28610.0,15207.0,12142.0,16.0,181.0,1470.0,846.0,19.0\
29816,11858.0,32851.0,377.0,33.9,55800.0,703.0,1171.0,1040.0,131.0,0.0,0.0,273.0,0.0,0.0\
69134,29399.0,52313.0,17.0,37.8,119300.0,-666666666.0,447.0,446.0,0.0,1.0,0.0,2.0,0.0,1.0\
69039,45855.0,111250.0,0.0,36.0,225000.0,-666666666.0,105.0,105.0,0.0,0.0,0.0,1.0,0.0,0.0\
69147,43200.0,59792.0,40.0,57.6,69500.0,975.0,443.0,420.0,0.0,6.0,0.0,6.0,11.0,0.0\
69340,170045.0,-666666666.0,0.0,57.6,105400.0,-666666666.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0\
69023,40341.0,71429.0,8.0,50.4,214500.0,-666666666.0,296.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0\
69027,,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0\
69029,31641.0,60893.0,16.0,43.6,66300.0,820.0,365.0,355.0,0.0,10.0,0.0,24.0,0.0,0.0\
69021,26336.0,48162.0,143.0,42.1,78300.0,998.0,1380.0,1379.0,1.0,0.0,0.0,85.0,0.0,0.0\
69024,28417.0,52794.0,223.0,41.3,86700.0,967.0,1266.0,1165.0,0.0,0.0,0.0,1.0,101.0,0.0\
69028,33052.0,68750.0,18.0,47.3,119100.0,1073.0,781.0,769.0,3.0,4.0,2.0,1.0,3.0,0.0\
69143,37796.0,77222.0,78.0,47.0,159300.0,1208.0,1461.0,1426.0,2.0,0.0,0.0,108.0,25.0,0.0\
37220,81352.0,117917.0,119.0,44.3,506500.0,2415.0,5894.0,5692.0,86.0,16.0,38.0,125.0,62.0,33.0\
37306,25947.0,51295.0,272.0,48.3,158000.0,1026.0,2027.0,1772.0,133.0,0.0,23.0,131.0,76.0,0.0\
37310,28110.0,65904.0,513.0,44.6,171500.0,1017.0,3786.0,3489.0,185.0,23.0,0.0,170.0,89.0,2.0\
37312,31124.0,56462.0,4716.0,40.1,191100.0,1323.0,35877.0,31257.0,1773.0,7.0,1011.0,2187.0,777.0,67.0\
37317,30495.0,39556.0,461.0,49.1,115200.0,983.0,2936.0,2841.0,0.0,0.0,4.0,153.0,33.0,0.0\
37326,19905.0,-666666666.0,181.0,57.2,158000.0,1065.0,547.0,531.0,7.0,0.0,0.0,5.0,9.0,0.0\
37328,24242.0,38894.0,233.0,49.5,113500.0,1105.0,1408.0,1401.0,0.0,0.0,0.0,0.0,7.0,0.0\
37363,38322.0,75799.0,2279.0,42.1,251600.0,1454.0,41503.0,35713.0,3760.0,39.0,422.0,2472.0,1422.0,1.0\
37366,27759.0,38958.0,83.0,43.0,112500.0,943.0,991.0,922.0,0.0,0.0,0.0,0.0,69.0,8.0\
37369,21912.0,52500.0,33.0,52.1,110800.0,661.0,693.0,552.0,79.0,0.0,0.0,61.0,1.0,0.0\
37687,27179.0,34794.0,810.0,46.6,108500.0,953.0,4428.0,4310.0,51.0,0.0,0.0,45.0,66.0,0.0\
37688,23703.0,35529.0,167.0,58.2,114400.0,758.0,1012.0,961.0,0.0,45.0,0.0,13.0,6.0,0.0\
37710,15721.0,24231.0,469.0,41.0,69300.0,668.0,1161.0,1161.0,0.0,0.0,0.0,7.0,0.0,0.0\
37713,13703.0,24464.0,405.0,46.6,119600.0,839.0,1364.0,1326.0,31.0,7.0,0.0,79.0,0.0,0.0\
37722,22295.0,41250.0,1109.0,51.3,125600.0,1034.0,6759.0,6616.0,0.0,36.0,0.0,245.0,107.0,0.0\
37723,23807.0,37477.0,193.0,48.6,100300.0,669.0,1038.0,1023.0,2.0,0.0,0.0,0.0,13.0,0.0\
37730,,-666666666.0,0.0,35.2,-666666666.0,-666666666.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0\
37742,29833.0,66310.0,455.0,41.2,211100.0,1306.0,6362.0,6251.0,23.0,9.0,8.0,61.0,60.0,0.0\
44493,20815.0,-666666666.0,0.0,45.6,-666666666.0,-666666666.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0\
44607,15267.0,-666666666.0,12.0,21.6,91000.0,-666666666.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0\
44652,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0\
44687,13298.0,-666666666.0,0.0,82.8,-666666666.0,-666666666.0,278.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0\
44881,32833.0,-666666666.0,0.0,51.1,-666666666.0,-666666666.0,66.0,57.0,0.0,0.0,0.0,0.0,9.0,0.0\
44901,1749.0,-666666666.0,0.0,33.3,-666666666.0,-666666666.0,2545.0,1017.0,1267.0,29.0,7.0,226.0,164.0,0.0\
44044,28806.0,74464.0,478.0,45.8,177900.0,1426.0,14755.0,12178.0,1674.0,76.0,94.0,471.0,609.0,46.0\
44112,17559.0,26236.0,6727.0,41.8,64100.0,1061.0,21251.0,1695.0,19066.0,75.0,35.0,96.0,245.0,1179.0\
44224,39504.0,76552.0,2586.0,39.8,195100.0,1484.0,39306.0,34627.0,1987.0,89.0,1106.0,470.0,1443.0,46.0\
44275,35015.0,85274.0,240.0,42.8,176900.0,1445.0,3270.0,3200.0,8.0,0.0,0.0,71.0,27.0,0.0\
44049,25870.0,54583.0,16.0,48.6,111300.0,1021.0,196.0,180.0,0.0,1.0,0.0,0.0,15.0,0.0\
29834,16258.0,36786.0,326.0,35.1,42900.0,759.0,1889.0,1483.0,267.0,0.0,0.0,67.0,139.0,0.0\
29835,28877.0,50212.0,827.0,59.9,140100.0,1212.0,6119.0,3094.0,2758.0,0.0,21.0,6.0,246.0,2.0\
29844,31296.0,54130.0,6.0,57.9,-666666666.0,-666666666.0,136.0,131.0,5.0,0.0,0.0,0.0,0.0,0.0\
29853,21513.0,33078.0,2298.0,41.0,104300.0,1315.0,6139.0,3199.0,2779.0,0.0,0.0,164.0,138.0,142.0\
29860,37394.0,76819.0,1083.0,43.9,200700.0,1305.0,16483.0,12792.0,3169.0,14.0,75.0,406.0,352.0,0.0\
29921,21344.0,95189.0,14.0,30.3,71400.0,844.0,552.0,465.0,82.0,0.0,0.0,0.0,5.0,0.0\
29924,23740.0,41250.0,633.0,45.5,114500.0,1180.0,4515.0,2729.0,1504.0,0.0,78.0,0.0,124.0,17.0\
29934,15686.0,38301.0,40.0,52.7,-666666666.0,-666666666.0,629.0,22.0,500.0,0.0,0.0,85.0,22.0,0.0\
29592,13457.0,21786.0,224.0,38.3,49000.0,858.0,623.0,81.0,540.0,0.0,0.0,0.0,2.0,0.0\
29594,6148.0,-666666666.0,84.0,15.9,83300.0,1083.0,351.0,236.0,107.0,4.0,0.0,0.0,4.0,0.0\
29601,51938.0,60692.0,2188.0,40.4,419800.0,1957.0,12785.0,8580.0,3201.0,47.0,98.0,772.0,403.0,133.0\
29620,27268.0,44448.0,2196.0,45.0,116700.0,978.0,12413.0,8151.0,3996.0,110.0,0.0,90.0,149.0,27.0\
29639,17813.0,42877.0,315.0,27.4,153800.0,969.0,1914.0,1315.0,499.0,0.0,9.0,26.0,91.0,10.0\
29671,26981.0,55826.0,1691.0,41.0,147700.0,1050.0,18125.0,17219.0,656.0,0.0,52.0,395.0,146.0,2.0\
29678,25288.0,45685.0,4004.0,40.0,152000.0,1051.0,23299.0,18597.0,3776.0,20.0,40.0,1149.0,745.0,86.0\
29706,22452.0,43268.0,4041.0,41.9,93200.0,1035.0,19813.0,11064.0,8318.0,77.0,97.0,481.0,242.0,25.0\
29715,37305.0,86378.0,2147.0,37.3,281900.0,1641.0,36277.0,26962.0,4725.0,72.0,1382.0,2860.0,2149.0,71.0\
29718,21234.0,53108.0,754.0,33.9,100500.0,824.0,4220.0,2937.0,732.0,27.0,18.0,87.0,444.0,11.0\
29720,26261.0,47971.0,9228.0,41.4,143200.0,1048.0,48641.0,31902.0,14700.0,130.0,247.0,2750.0,1322.0,47.0\
71452,26615.0,-666666666.0,56.0,55.3,-666666666.0,-666666666.0,86.0,30.0,55.0,0.0,0.0,0.0,1.0,0.0\
71441,33109.0,140129.0,32.0,43.1,-666666666.0,-666666666.0,908.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0\
71446,25883.0,49258.0,3800.0,36.1,139600.0,1183.0,20754.0,15771.0,3170.0,199.0,494.0,1384.0,781.0,2.0\
71447,22029.0,35904.0,136.0,54.8,89300.0,1095.0,1370.0,952.0,101.0,228.0,0.0,60.0,39.0,0.0\
71461,25323.0,40000.0,541.0,39.4,118600.0,905.0,2623.0,1187.0,1070.0,25.0,102.0,197.0,189.0,0.0\
71463,21015.0,41700.0,1397.0,43.1,96800.0,898.0,10152.0,7059.0,2302.0,118.0,208.0,1281.0,207.0,4.0\
71469,19862.0,35301.0,383.0,42.4,90600.0,975.0,2550.0,2287.0,176.0,53.0,1.0,51.0,20.0,3.0\
71486,21346.0,34035.0,1343.0,37.2,73400.0,953.0,5739.0,2941.0,879.0,1010.0,20.0,388.0,819.0,3.0\
71631,19144.0,37708.0,54.0,40.1,54900.0,1021.0,547.0,497.0,50.0,0.0,0.0,43.0,0.0,0.0\
46131,29351.0,67980.0,3342.0,37.2,161700.0,1171.0,33682.0,31961.0,733.0,0.0,204.0,640.0,568.0,111.0\
46133,28994.0,67647.0,62.0,54.6,96900.0,924.0,756.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0\
